newcatc,newcat,velocity,weightpercentw,diametermm,thicknessmm,heightin,craterdiameterfromouteredgesmm,whenbreakupstartsframe,breakuplocation,inflectionpoint,retraction,category,comments,craterdiameterfromouteredgesmmno,rownum,blocknum,pcat1,pcat2,pcat3,pcat4,pcat5,pcatmax,rho,sigma,nu,pi1,pi2,pi3,pi4,pi5,pi6,lpi1,lpi2,lpi3,lpi4,lpi5,_clus_2,splash,predsplash,issplash,newcat1,aaa1,aaa2,aaa3,aaa4,aaa5
Lump,Lump,3.8015907,1,0.01,0.004,29,19.9,N,N,N,Y,Stuck,Boing,23.9,180,4,0.94780988,0.0506975,0.00147865,9.14E-06,4.84E-06,0.94780988,1002,106,2.1,136.6131701,2.41E+00,0.38534966,0.4,6.889691733,17.22422933,4.9151554,19.29766,-0.95560206,-0.91629066,1.9280284,2,0,0.0006925,0,Lump,0.09376518,0.15982177,0.35942448,0.08126375,0.30572482
Intact Sheet,Intact Sheet,3.8015907,1,0.015,0.0005,29,28.3,N,N,N,Y,Stuck,Tiny retraction,34,181,5,0.07785844,0.67883985,0.24030537,0.00195697,0.00103937,0.67883985,1002,106,2.1,136.6131701,5.42E+00,0.006021088,0.033333333,0.900969545,27.02908635,4.9151554,18.48673,-5.1144851,-3.4011973,-0.10628177,3,0,0.0126529,0,Broken or Intact Sheet,0.1126184,0.1815265,0.36606355,0.07562379,0.26416776
Crater,Crater,3.8015907,1,0.015,0.0015,29,28.3,N,N,N,Y,Stuck,Tiny retraction,34,182,6,0.21460103,0.69502338,0.08944778,0.00060641,0.0003214,0.69502338,1002,106,2.1,136.6131701,5.42E+00,0.054189796,0.1,2.667721171,26.67721171,4.9151554,18.48673,-2.9172606,-2.3025851,0.97922663,3,0,0.0071861,0,Crater,0.10673616,0.17505595,0.36477224,0.07739075,0.2760449
Crater,Crater,3.8015907,1,0.015,0.003,29,27.4,N,N,N,Y,Stuck,Fill back,32.9,183,7,0.61400571,0.36921437,0.01662042,0.00010427,0.00005522,0.61400571,1002,106,2.1,136.6131701,5.42E+00,0.216759184,0.2,5.23324977,26.16624885,4.9151554,18.48673,-1.5309663,-1.6094379,1.6530345,3,0,0.0028341,0,Crater,0.09867673,0.16575071,0.36189651,0.07980836,0.29386769
Crater,Crater,3.8015907,1,0.015,0.004,29,30.3,N,N,N,Y,Stuck,Fill back,36.4,184,8,0.8373412,0.15741288,0.00519663,0.00003223,0.00001706,0.8373412,1002,106,2.1,136.6131701,5.42E+00,0.38534966,0.266666667,6.889691733,25.836344,4.9151554,18.48673,-0.95560206,-1.3217558,1.9280284,3,0,0.0014437,0,Crater,0.09376518,0.15982177,0.35942448,0.08126375,0.30572482
Intact Sheet,Intact Sheet,3.8015907,1,0.02,0.0005,29,41.8,N,N,N,Y,Stuck,Tiny retraction,50.2,185,9,0.02337375,0.44516249,0.52097264,0.00683401,0.00365711,0.52097264,1002,106,2.1,136.6131701,9.63E+00,0.006021088,0.025,0.900969545,36.0387818,4.9151554,17.911366,-5.1144851,-3.6888794,-0.10628177,3,0,0.025873,0,Broken or Intact Sheet,0.1126184,0.1815265,0.36606355,0.07562379,0.26416776
Crater,Crater,3.8015907,1,0.02,0.0015,29,42.3,N,N,N,Y,Stuck,Tiny retraction,50.8,186,10,0.07188453,0.66857795,0.25627203,0.00213256,0.00113293,0.66857795,1002,106,2.1,136.6131701,9.63E+00,0.054189796,0.075,2.667721171,35.56961561,4.9151554,17.911366,-2.9172606,-2.5902671,0.97922663,3,0,0.0145035,0,Crater,0.10673616,0.17505595,0.36477224,0.07739075,0.2760449
Crater,Crater,3.8015907,1,0.02,0.003,29,42.3,N,N,N,Y,Stuck,Tiny retraction,50.7,187,11,0.31077422,0.6324378,0.05622553,0.00036765,0.00019479,0.6324378,1002,106,2.1,136.6131701,9.63E+00,0.216759184,0.15,5.23324977,34.8883318,4.9151554,17.911366,-1.5309663,-1.89712,1.6530345,3,0,0.0055861,0,Crater,0.09867673,0.16575071,0.36189651,0.07980836,0.29386769
Crater,Crater,3.8015907,1,0.02,0.004,29,41.8,N,N,N,Y,Stuck,Fill back,50.2,188,12,0.59336482,0.38837066,0.01809065,0.00011367,0.0000602,0.59336482,1002,106,2.1,136.6131701,9.63E+00,0.38534966,0.2,6.889691733,34.44845867,4.9151554,17.911366,-0.95560206,-1.6094378,1.9280284,3,0,0.002797,0,Crater,0.09376518,0.15982177,0.35942448,0.08126375,0.30572482
Intact Sheet,Intact Sheet,3.8015907,1,0.025,0.0005,29,58.2,N,N,N,Y,Stuck,Tiny retraction,69.8,189,13,0.00673838,0.19319585,0.76401101,0.02327126,0.01278349,0.76401101,1002,106,2.1,136.6131701,1.51E+01,0.006021088,0.02,0.900969545,45.04847725,4.9151554,17.465079,-5.1144851,-3.912023,-0.10628177,3,0,0.0506655,0,Broken or Intact Sheet,0.1126184,0.1815265,0.36606355,0.07562379,0.26416776
Intact Sheet,Intact Sheet,3.8015907,1,0.025,0.0015,29,55.2,N,N,N,Y,Stuck,Tiny retraction,66.2,190,14,0.02148294,0.42563799,0.54145328,0.00744041,0.00398538,0.54145328,1002,106,2.1,136.6131701,1.51E+01,0.054189796,0.06,2.667721171,44.46201951,4.9151554,17.465079,-2.9172606,-2.8134107,0.97922663,3,0,0.0283071,0,Broken or Intact Sheet,0.10673616,0.17505595,0.36477224,0.07739075,0.2760449
Intact Sheet,Intact Sheet,3.8015907,1,0.025,0.003,29,55.3,N,N,N,Y,Stuck,Tiny retraction,66.3,191,15,0.11332828,0.71148183,0.17320853,0.00129453,0.00068684,0.71148183,1002,106,2.1,136.6131701,1.51E+01,0.216759184,0.12,5.23324977,43.61041475,4.9151554,17.465079,-1.5309663,-2.1202635,1.6530345,3,0,0.0107598,0,Broken or Intact Sheet,0.09867673,0.16575071,0.36189651,0.07980836,0.29386769
Crater,Crater,3.8015907,1,0.025,0.004,29,51.8,N,N,N,Y,Stuck,Tiny retraction,62.1,192,16,0.29259978,0.64580967,0.06097746,0.00040076,0.00021234,0.64580967,1002,106,2.1,136.6131701,1.51E+01,0.38534966,0.16,6.889691733,43.06057333,4.9151554,17.465079,-0.95560206,-1.8325814,1.9280284,3,0,0.0053244,0,Crater,0.09376518,0.15982177,0.35942448,0.08126375,0.30572482
Splash,Splash,2.5452945,0.1,0.01,0.0005,13,39.3,129,B,N,N,BUP,Bad Test,47.1,193,1,0.0006308,0.02209146,0.6905388,0.16456622,0.12217272,0.6905388,1000.2,13,0.23,498.4476767,2.46E+01,0.06144896,0.05,5.473581389,109.4716278,6.2112986,21.622397,-2.7897482,-2.9957322,1.6997332,4,1,0.5180676,1,Splash,0.09792049,0.16485077,0.3615537,0.08003378,0.29564127
Intact Sheet,Intact Sheet,2.5452945,0.1,0.01,0.0015,13,35.1,N,N,N,N,Fall,,42.1,194,2,0.0020385,0.06793928,0.81952483,0.06926439,0.041233,0.81952483,1000.2,13,0.23,498.4476767,2.46E+01,0.553040643,0.15,16.06785375,107.119025,6.2112986,21.622397,-0.59252375,-1.89712,2.7766206,4,0,0.0218741,0,Broken or Intact Sheet,0.07027348,0.12856599,0.33759515,0.0874787,0.37608668
Intact Sheet,Intact Sheet,2.5452945,0.1,0.01,0.003,13,36.8,N,N,N,N,Stick,Bad Drop,44.1,195,3,0.01175204,0.29285854,0.67449717,0.01355919,0.00733306,0.67449717,1000.2,13,0.23,498.4476767,2.46E+01,2.212162571,0.3,31.13213847,103.7737949,6.2112986,21.622397,0.79377061,-1.2039728,3.4380407,4,0,0.00003,0,Broken or Intact Sheet,0.04322449,0.08595546,0.27968292,0.08901873,0.50211841
Intact Sheet,Intact Sheet,2.5452945,0.1,0.01,0.004,13,34.2,N,N,N,N,Stick,,41,196,4,0.03705791,0.54930682,0.40708487,0.00427289,0.0022775,0.54930682,1000.2,13,0.23,498.4476767,2.46E+01,3.932733459,0.4,40.66294011,101.6573503,6.2112986,21.622397,1.3691348,-0.91629066,3.7051172,4,0,2.10E-07,0,Broken or Intact Sheet,0.03159114,0.06516095,0.23632858,0.08416516,0.58275417
Splash,Splash,2.5452945,0.1,0.015,0.0005,13,44.8,130,B,N,N,BUP,,53.7,197,5,0.00017889,0.00636857,0.40697839,0.25716916,0.32930499,0.40697839,1000.2,13,0.23,498.4476767,5.53E+01,0.06144896,0.033333333,5.473581389,164.2074417,6.2112986,20.811467,-2.7897482,-3.4011973,1.6997332,5,1,0.9974062,1,Splash,0.09792049,0.16485077,0.3615537,0.08003378,0.29564127
Intact Sheet,Intact Sheet,2.5452945,0.1,0.015,0.0015,13,38.8,N,N,N,N,Fall,,46.5,198,6,0.00057868,0.02030434,0.67441082,0.17297353,0.13173262,0.67441082,1000.2,13,0.23,498.4476767,5.53E+01,0.553040643,0.1,16.06785375,160.6785375,6.2112986,20.811467,-0.59252375,-2.3025851,2.7766206,5,0,0.8776816,1,Broken or Intact Sheet,0.07027348,0.12856599,0.33759515,0.0874787,0.37608668
Intact Sheet,Intact Sheet,2.5452945,0.1,0.015,0.003,13,46.2,N,N,N,N,Stick,,55.4,199,7,0.00335953,0.10709353,0.8195398,0.04460815,0.025399,0.8195398,1000.2,13,0.23,498.4476767,5.53E+01,2.212162571,0.2,31.13213847,155.6606924,6.2112986,20.811467,0.79377061,-1.6094379,3.4380407,5,0,0.0081528,0,Broken or Intact Sheet,0.04322449,0.08595546,0.27968292,0.08901873,0.50211841
Intact Sheet,Intact Sheet,2.5452945,0.1,0.015,0.004,13,46.3,N,N,N,N,Stick,,55.5,200,8,0.01079098,0.2758557,0.69062104,0.01474363,0.00798864,0.69062104,1000.2,13,0.23,498.4476767,5.53E+01,3.932733459,0.266666667,40.66294011,152.4860254,6.2112986,20.811467,1.3691348,-1.3217558,3.7051172,5,0,0.0000521,0,Broken or Intact Sheet,0.03159114,0.06516095,0.23632858,0.08416516,0.58275417
Splash,Splash,2.5452945,0.1,0.02,0.0005,13,62.3,143,B,N,N,BUP,BAD Droplet,74.8,201,9,0.00005071,0.00181398,0.16471109,0.19943859,0.63398564,0.63398564,1000.2,13,0.23,498.4476767,9.83E+01,0.06144896,0.025,5.473581389,218.9432556,6.2112986,20.236103,-2.7897482,-3.6888794,1.6997332,1,1,0.9999768,1,Splash,0.09792049,0.16485077,0.3615537,0.08003378,0.29564127
Splash,Splash,2.5452945,0.1,0.02,0.0015,13,63.8,213,B,Y,N,Fall,Concavity Change,76.5,202,10,0.0001641,0.00584533,0.38675728,0.25859758,0.34863571,0.38675728,1000.2,13,0.23,498.4476767,9.83E+01,0.553040643,0.075,16.06785375,214.23805,6.2112986,20.236103,-0.59252375,-2.5902671,2.7766206,1,1,0.9986264,1,Splash,0.07027348,0.12856599,0.33759515,0.0874787,0.37608668
Broken Sheet,Broken Sheet,2.5452945,0.1,0.02,0.003,13,68.8,N,N,Y,N,Fall,Concavity Change,82.6,203,11,0.00095459,0.03304534,0.75616099,0.1256415,0.08419759,0.75616099,1000.2,13,0.23,498.4476767,9.83E+01,2.212162571,0.15,31.13213847,207.5475898,6.2112986,20.236103,0.79377061,-1.89712,3.4380407,1,0,0.4197959,0,Broken or Intact Sheet,0.04322449,0.08595546,0.27968292,0.08901873,0.50211841
Intact Sheet,Intact Sheet,2.5452945,0.1,0.02,0.004,13,65.3,N,N,N,N,Stick,Bad Droplet,78.3,204,12,0.00308265,0.09917291,0.82190666,0.04821304,0.02762475,0.82190666,1000.2,13,0.23,498.4476767,9.83E+01,3.932733459,0.2,40.66294011,203.3147006,6.2112986,20.236103,1.3691348,-1.6094378,3.7051172,1,0,0.0041781,0,Broken or Intact Sheet,0.03159114,0.06516095,0.23632858,0.08416516,0.58275417
Splash,Splash,2.5452945,0.1,0.025,0.0005,13,78.1,159,B,N,N,BUP,,93.7,205,13,0.00001438,0.0005149,0.05308797,0.08701634,0.85936642,0.85936642,1000.2,13,0.23,498.4476767,1.54E+02,0.06144896,0.02,5.473581389,273.6790695,6.2112986,19.789815,-2.7897482,-3.912023,1.6997332,2,1,0.9999997,1,Splash,0.09792049,0.16485077,0.3615537,0.08003378,0.29564127
Splash,Splash,2.5452945,0.1,0.025,0.0015,13,99.3,197,B,N,N,Fall,,119.1,206,14,0.00004652,0.00166428,0.1532277,0.19129375,0.65376775,0.65376775,1000.2,13,0.23,498.4476767,1.54E+02,0.553040643,0.06,16.06785375,267.7975624,6.2112986,19.789815,-0.59252375,-2.8134107,2.7766206,2,1,0.9999811,1,Splash,0.07027348,0.12856599,0.33759515,0.0874787,0.37608668
Splash,Splash,2.5452945,0.1,0.025,0.003,13,94.2,209,B,N,N,Fall,Not Smooth Impact Surface,113,207,15,0.00027077,0.00960751,0.50641888,0.23879364,0.2449092,0.50641888,1000.2,13,0.23,498.4476767,1.54E+02,2.212162571,0.12,31.13213847,259.4344873,6.2112986,19.789815,0.79377061,-2.1202635,3.4380407,2,1,0.9787216,1,Splash,0.04322449,0.08595546,0.27968292,0.08901873,0.50211841
Intact Sheet,Intact Sheet,2.5452945,0.1,0.025,0.004,13,92.8,N,N,N,N,Fall,"Concavity Change, Sheet held, Big",111.4,208,16,0.00087574,0.0304013,0.74421855,0.13341007,0.09109433,0.74421855,1000.2,13,0.23,498.4476767,1.54E+02,3.932733459,0.16,40.66294011,254.1433757,6.2112986,19.789815,1.3691348,-1.8325814,3.7051172,2,0,0.1967204,0,Broken or Intact Sheet,0.03159114,0.06516095,0.23632858,0.08416516,0.58275417
Broken Sheet,Broken Sheet,2.5452945,0.15,0.01,0.0005,13,32.8,97,T,N,N,OUT,,39.3,209,1,0.00099741,0.03447502,0.76187841,0.12177713,0.08087203,0.76187841,1000.3,33,0.49,196.3778075,1.37E+01,0.034370991,0.05,2.564096247,51.28192493,5.2797404,21.041303,-3.3708422,-2.9957322,0.94130616,5,0,0.0137744,0,Broken or Intact Sheet,0.10705936,0.1754184,0.36485982,0.07729354,0.27536887
Intact Sheet,Intact Sheet,2.5452945,0.15,0.01,0.0015,13,30.9,N,N,N,N,Stick,,37.1,210,2,0.00322062,0.10313806,0.82082516,0.04634709,0.02646907,0.82082516,1000.3,33,0.49,196.3778075,1.37E+01,0.309338921,0.15,7.496525153,49.97683435,5.2797404,21.041303,-1.1736177,-1.89712,2.0141396,5,0,0.0022163,0,Broken or Intact Sheet,0.09198509,0.15762333,0.35837869,0.08178487,0.31022802
Intact Sheet,Intact Sheet,2.5452945,0.15,0.01,0.003,13,33.7,N,N,N,N,Stick,,40.4,211,3,0.01846278,0.39082885,0.57739793,0.00866191,0.00464853,0.57739793,1000.3,33,0.49,196.3778075,1.37E+01,1.237355685,0.3,14.441751,48.13916999,5.2797404,21.041303,0.21267665,-1.2039728,2.6698234,5,0,0.0000896,0,Broken or Intact Sheet,0.07399435,0.13385154,0.34238453,0.08663764,0.36313194
Intact Sheet,Intact Sheet,2.5452945,0.15,0.01,0.004,13,31.4,N,N,N,N,Stick,,37.7,212,4,0.05737997,0.6341967,0.30427215,0.00271013,0.00144105,0.6341967,1000.3,33,0.49,196.3778075,1.37E+01,2.19974344,0.4,18.79493738,46.98734345,5.2797404,21.041303,0.78804088,-0.91629066,2.9332876,5,0,7.73E-06,0,Broken or Intact Sheet,0.06442849,0.11999371,0.32879763,0.08860783,0.39817234
Splash,Splash,2.5452945,0.15,0.015,0.0005,13,40,140,B,N,N,OUT,,48,213,5,0.00028293,0.01003433,0.51693937,0.23586551,0.23687786,0.51693937,1000.3,33,0.49,196.3778075,3.09E+01,0.034370991,0.033333333,2.564096247,76.9228874,5.2797404,20.230373,-3.3708422,-3.4011973,0.94130616,1,1,0.2043783,0,Splash,0.10705936,0.1754184,0.36485982,0.07729354,0.27536887
Broken Sheet,Broken Sheet,2.5452945,0.15,0.015,0.0015,13,42.8,N,N,N,N,Stick,,51.3,214,6,0.00091503,0.03172058,0.75041444,0.12942754,0.08752241,0.75041444,1000.3,33,0.49,196.3778075,3.09E+01,0.309338921,0.1,7.496525153,74.96525153,5.2797404,20.230373,-1.1736177,-2.3025851,2.0141396,1,0,0.0367082,0,Broken or Intact Sheet,0.09198509,0.15762333,0.35837869,0.08178487,0.31022802
Intact Sheet,Intact Sheet,2.5452945,0.15,0.015,0.003,13,44.6,N,N,N,N,Stick,,53.5,215,7,0.00530362,0.15885874,0.79040913,0.02921974,0.01620877,0.79040913,1000.3,33,0.49,196.3778075,3.09E+01,1.237355685,0.2,14.441751,72.20875499,5.2797404,20.230373,0.21267665,-1.6094379,2.6698234,1,0,0.001389,0,Broken or Intact Sheet,0.07399435,0.13385154,0.34238453,0.08663764,0.36313194
Intact Sheet,Intact Sheet,2.5452945,0.15,0.015,0.004,13,46.4,N,N,N,N,Stick,,55.7,216,8,0.01696234,0.37164187,0.59690319,0.00942727,0.00506533,0.59690319,1000.3,33,0.49,196.3778075,3.09E+01,2.19974344,0.266666667,18.79493738,70.48101517,5.2797404,20.230373,0.78804088,-1.3217558,2.9332876,1,0,0.0001126,0,Broken or Intact Sheet,0.06442849,0.11999371,0.32879763,0.08860783,0.39817234
Splash,Splash,2.5452945,0.15,0.02,0.0005,13,46.6,119,B,N,N,OUT,,55.9,217,9,0.00008022,0.0028661,0.23725992,0.23710675,0.52268702,0.52268702,1000.3,33,0.49,196.3778075,5.50E+01,0.034370991,0.025,2.564096247,102.5638499,5.2797404,19.655009,-3.3708422,-3.6888794,0.94130616,2,1,0.7118816,1,Splash,0.10705936,0.1754184,0.36485982,0.07729354,0.27536887
Broken Sheet,Broken Sheet,2.5452945,0.15,0.02,0.0015,13,51.4,198,M,Y,N,Fall,Sheet Changes Concavity,61.7,218,10,0.00025954,0.00921286,0.49623887,0.24146051,0.25282822,0.49623887,1000.3,33,0.49,196.3778075,5.50E+01,0.309338921,0.075,7.496525153,99.95366871,5.2797404,19.655009,-1.1736177,-2.5902671,2.0141396,2,0,0.2567633,0,Broken or Intact Sheet,0.09198509,0.15762333,0.35837869,0.08178487,0.31022802
Broken Sheet,Broken Sheet,2.5452945,0.15,0.02,0.003,13,53.8,194,M,N,N,Fall,,64.5,219,11,0.0015091,0.05122776,0.80350726,0.08882476,0.05493113,0.80350726,1000.3,33,0.49,196.3778075,5.50E+01,1.237355685,0.15,14.441751,96.27833998,5.2797404,19.655009,0.21267665,-1.89712,2.6698234,2,0,0.0114572,0,Broken or Intact Sheet,0.07399435,0.13385154,0.34238453,0.08663764,0.36313194
Intact Sheet,Intact Sheet,2.5452945,0.15,0.02,0.004,13,56.9,N,N,N,N,Stick,,68.3,220,12,0.0048673,0.14779551,0.79801655,0.0316769,0.01764374,0.79801655,1000.3,33,0.49,196.3778075,5.50E+01,2.19974344,0.2,18.79493738,93.97468689,5.2797404,19.655009,0.78804088,-1.6094378,2.9332876,2,0,0.0008884,0,Broken or Intact Sheet,0.06442849,0.11999371,0.32879763,0.08860783,0.39817234
Splash,Splash,2.5452945,0.15,0.025,0.0005,13,57.3,156,B,T,N,BUP,,68.8,221,13,0.00002274,0.00081419,0.08140768,0.12338157,0.79437382,0.79437382,1000.3,33,0.49,196.3778075,8.59E+01,0.034370991,0.02,2.564096247,128.2048123,5.2797404,19.208721,-3.3708422,-3.912023,0.94130616,2,1,0.9517231,1,Splash,0.10705936,0.1754184,0.36485982,0.07729354,0.27536887
Broken Sheet,Broken Sheet,2.5452945,0.15,0.025,0.0015,13,67.3,196,M,N,N,Fall,Fall Over,80.8,222,14,0.00007358,0.00262981,0.22210917,0.23102802,0.54415941,0.54415941,1000.3,33,0.49,196.3778075,8.59E+01,0.309338921,0.06,7.496525153,124.9420859,5.2797404,19.208721,-1.1736177,-2.8134107,2.0141396,2,0,0.7228993,1,Broken or Intact Sheet,0.09198509,0.15762333,0.35837869,0.08178487,0.31022802
Intact Sheet,Intact Sheet,2.5452945,0.15,0.025,0.003,13,68.3,N,N,N,N,Fall,,81.9,223,15,0.00042823,0.01510763,0.61248953,0.20181461,0.17015999,0.61248953,1000.3,33,0.49,196.3778075,8.59E+01,1.237355685,0.12,14.441751,120.347925,5.2797404,19.208721,0.21267665,-2.1202635,2.6698234,2,0,0.0748878,0,Broken or Intact Sheet,0.07399435,0.13385154,0.34238453,0.08663764,0.36313194
Intact Sheet,Intact Sheet,2.5452945,0.15,0.025,0.004,13,62.3,N,N,N,N,Stick,,74.8,224,16,0.00138452,0.04720439,0.79670409,0.09512041,0.05958659,0.79670409,1000.3,33,0.49,196.3778075,8.59E+01,2.19974344,0.16,18.79493738,117.4683586,5.2797404,19.208721,0.78804088,-1.8325814,2.9332876,2,0,0.0058772,0,Broken or Intact Sheet,0.06442849,0.11999371,0.32879763,0.08860783,0.39817234
Crater,Crater,2.5452945,0.25,0.01,0.0005,13,23.1,N,N,N,N,Stuck,,27.7,225,1,0.00249178,0.08177047,0.82352446,0.0582409,0.03397241,0.82352446,1000.5,64,0.96,101.2775524,6.95E+00,0.017369792,0.05,1.3091918,26.18383599,4.6173649,20.358623,-4.0535225,-2.9957322,0.26891016,1,0,0.0037313,0,Crater,0.11122799,0.18002092,0.36581443,0.07604079,0.26689587
Crater,Crater,2.5452945,0.25,0.01,0.0015,13,20.3,N,N,N,N,Stuck,,24.4,226,2,0.00801916,0.2214341,0.74011309,0.01968362,0.01075002,0.74011309,1000.5,64,0.96,101.2775524,6.95E+00,0.156328125,0.15,3.828592711,25.5239514,4.6173649,20.358623,-1.856298,-1.89712,1.3419974,1,0,0.0015111,0,Crater,0.10300182,0.17080869,0.36361006,0.07851328,0.28406615
Crater,Crater,2.5452945,0.25,0.01,0.003,13,21.3,N,N,N,N,Stuck,,25.6,227,3,0.04494726,0.58923286,0.36045709,0.00349966,0.00186313,0.58923286,1000.5,64,0.96,101.2775524,6.95E+00,0.6253125,0.3,7.378265057,24.59421686,4.6173649,20.358623,-0.47000361,-1.2039728,1.9980386,1,0,0.0003092,0,Crater,0.0923273,0.15804804,0.35858622,0.08168501,0.30935343
Crater,Crater,2.5452945,0.25,0.01,0.004,13,25.3,N,N,N,N,Stuck,,30.4,228,4,0.1321729,0.71654585,0.14961795,0.00108684,0.00057646,0.71654585,1000.5,64,0.96,101.2775524,6.95E+00,1.111666667,0.4,9.604452447,24.01113112,4.6173649,20.358623,0.10536061,-0.91629066,2.2617269,1,0,0.0000917,0,Crater,0.08614987,0.15022725,0.35433626,0.08345733,0.32582929
Intact Sheet,Intact Sheet,2.5452945,0.25,0.015,0.0005,13,38.8,N,N,N,N,Stuck,,46.5,229,5,0.00070758,0.02471218,0.71076287,0.15344664,0.11037073,0.71076287,1000.5,64,0.96,101.2775524,1.56E+01,0.017369792,0.033333333,1.3091918,39.27575399,4.6173649,19.547693,-4.0535225,-3.4011973,0.26891016,2,0,0.0161254,0,Broken or Intact Sheet,0.11122799,0.18002092,0.36581443,0.07604079,0.26689587
Crater,Crater,2.5452945,0.25,0.015,0.0015,13,31.4,N,N,N,N,Stuck,Bad Droplet,37.7,230,6,0.00228625,0.07555221,0.82246639,0.06277416,0.03692099,0.82246639,1000.5,64,0.96,101.2775524,1.56E+01,0.156328125,0.1,3.828592711,38.28592711,4.6173649,19.547693,-1.856298,-2.3025851,1.3419974,2,0,0.0062884,0,Crater,0.10300182,0.17080869,0.36361006,0.07851328,0.28406615
Crater,Crater,2.5452945,0.25,0.015,0.003,13,30.5,N,N,N,N,Stuck,,36.6,231,7,0.01316474,0.3163254,0.65184386,0.01212399,0.00654201,0.65184386,1000.5,64,0.96,101.2775524,1.56E+01,0.6253125,0.2,7.378265057,36.89132529,4.6173649,19.547693,-0.47000361,-1.6094379,1.9980386,2,0,0.0012092,0,Crater,0.0923273,0.15804804,0.35858622,0.08168501,0.30935343
Crater,Crater,2.5452945,0.25,0.015,0.004,13,30,N,N,N,N,Stuck,,36,232,8,0.04138522,0.57255451,0.380217,0.00381257,0.0020307,0.57255451,1000.5,64,0.96,101.2775524,1.56E+01,1.111666667,0.266666667,9.604452447,36.01669668,4.6173649,19.547693,0.10536061,-1.3217558,2.2617269,2,0,0.0003441,0,Crater,0.08614987,0.15022725,0.35433626,0.08345733,0.32582929
Intact Sheet,Intact Sheet,2.5452945,0.25,0.02,0.0005,13,49.8,N,N,N,N,Stuck,,59.8,233,9,0.00020067,0.00713849,0.43431221,0.25391557,0.30443306,0.43431221,1000.5,64,0.96,101.2775524,2.78E+01,0.017369792,0.025,1.3091918,52.36767198,4.6173649,18.972328,-4.0535225,-3.6888794,0.26891016,3,0,0.0492701,0,Broken or Intact Sheet,0.11122799,0.18002092,0.36581443,0.07604079,0.26689587
Intact Sheet,Intact Sheet,2.5452945,0.25,0.02,0.0015,13,43.4,N,N,N,N,Stuck,,52.1,234,10,0.00064912,0.02271827,0.69571863,0.16178151,0.11913246,0.69571863,1000.5,64,0.96,101.2775524,2.78E+01,0.156328125,0.075,3.828592711,51.04790281,4.6173649,18.972328,-1.856298,-2.5902671,1.3419974,3,0,0.0189538,0,Broken or Intact Sheet,0.10300182,0.17080869,0.36361006,0.07851328,0.28406615
Crater,Crater,2.5452945,0.25,0.02,0.003,13,40.2,N,N,N,N,Stuck,,48.2,235,11,0.00376722,0.11849543,0.81485395,0.04017975,0.02270365,0.81485395,1000.5,64,0.96,101.2775524,2.78E+01,0.6253125,0.15,7.378265057,49.18843371,4.6173649,18.972328,-0.47000361,-1.89712,1.9980386,3,0,0.0035023,0,Crater,0.0923273,0.15804804,0.35858622,0.08168501,0.30935343
Crater,Crater,2.5452945,0.25,0.02,0.004,13,36,N,N,N,N,Stuck,,43.2,236,12,0.01208956,0.29862503,0.66897138,0.01318665,0.00712738,0.66897138,1000.5,64,0.96,101.2775524,2.78E+01,1.111666667,0.2,9.604452447,48.02226223,4.6173649,18.972328,0.10536061,-1.6094378,2.2617269,3,0,0.0009667,0,Crater,0.08614987,0.15022725,0.35433626,0.08345733,0.32582929
Intact Sheet,Intact Sheet,2.5452945,0.25,0.025,0.0005,13,55.9,N,N,N,N,Stuck,,67.1,237,13,0.00005689,0.00203447,0.18105915,0.20992376,0.60692574,0.60692574,1000.5,64,0.96,101.2775524,4.34E+01,0.017369792,0.02,1.3091918,65.45958998,4.6173649,18.526041,-4.0535225,-3.912023,0.26891016,3,0,0.1298679,0,Broken or Intact Sheet,0.11122799,0.18002092,0.36581443,0.07604079,0.26689587
Intact Sheet,Intact Sheet,2.5452945,0.25,0.025,0.0015,13,56.3,N,N,N,N,Stuck,,67.6,238,14,0.00018409,0.00655243,0.41375612,0.25650045,0.32300691,0.41375612,1000.5,64,0.96,101.2775524,4.34E+01,0.156328125,0.06,3.828592711,63.80987851,4.6173649,18.526041,-1.856298,-2.8134107,1.3419974,3,0,0.0511865,0,Broken or Intact Sheet,0.10300182,0.17080869,0.36361006,0.07851328,0.28406615
Crater,Crater,2.5452945,0.25,0.025,0.003,13,45.8,N,N,N,N,Stuck,,54.9,239,15,0.00107075,0.03691349,0.7706007,0.1156676,0.07574747,0.7706007,1000.5,64,0.96,101.2775524,4.34E+01,0.6253125,0.12,7.378265057,61.48554214,4.6173649,18.526041,-0.47000361,-2.1202635,1.9980386,3,0,0.0093031,0,Crater,0.0923273,0.15804804,0.35858622,0.08168501,0.30935343
Crater,Crater,2.5452945,0.25,0.025,0.004,13,49,N,N,N,N,Stuck,Vertical End,58.8,240,16,0.00345685,0.10984345,0.81853547,0.04346503,0.02469919,0.81853547,1000.5,64,0.96,101.2775524,4.34E+01,1.111666667,0.16,9.604452447,60.02782779,4.6173649,18.526041,0.10536061,-1.8325814,2.2617269,3,0,0.0025074,0,Crater,0.08614987,0.15022725,0.35433626,0.08345733,0.32582929
